Name;Sweep;
Date;14 / 5 / 2025;
Time;14:08:30;
Instrument;FSH8 - 101845/008;
Firmware Version;V2.21;
Instrument Mode;Spectrum;
Meas Mode;Spectrum;
Uplink;- - -;
Downlink;- - -;
Channel (uplink);- - -;
Center Frequency;600000000;Hz
Frequency Offset;0;Hz
Span;800000000;Hz
Ref Level;97,0;dBuV
Ref Offset;0,0;dB
Ref Position;1;
Range;100;dB
RF Attenuation;Manual;
RF Attenuator;0;dB
Preamplifier;Off;
RF Input;50 Ohm;
RBW;10000;Hz
VBW;30000;Hz
SWT;8;s
Trigger Mode;Free Run;
Trigger Level;- - -;
Trigger Delay;- - -;
Trace Mode;Max Hold;
Trace Detector;Max Peak;
Limit Line 1;- - -;
Limit Line 2;- - -;
Primary Transducer;- - -;
Secondary Transducer;- - -;
Gated Trigger;Off;
Gate Mode;Edge;
Gate Delay;0;s
Gate Length;0,0004;s
Isotropic Antenna;;
Operator;- - -;
Result Limit Line 1;- - -;
Result Limit Line 2;- - -;
Average Count;- - -;
Marker 1;440000000;Hz
Marker 1 Value;72,84;dBuV

Freq. [Hz];Magnitude [dBuV]; 
200000000;71,3785588385262; 
201269841,269841;71,3785588385262; 
202539682,539683;9,55338259951253; 
203809523,809524;10,0706708075203; 
205079365,079365;72,0733716131844; 
206349206,349206;10,9693219305672; 
207619047,619048;9,67040225283284; 
208888888,888889;9,62974520937581; 
210158730,15873;72,13142749087; 
211428571,428571;9,58248873964925; 
212698412,698413;9,57128115908284; 
213968253,968254;10,7228314520516; 
215238095,238095;73,3223302008309; 
216507936,507937;11,6052243353524; 
217777777,777778;9,450591766993; 
219047619,047619;10,0124508978524; 
220317460,31746;73,8286664129891; 
221587301,587302;9,96747561709066; 
222857142,857143;9,85791751162191; 
224126984,126984;10,4322659613289; 
225396825,396825;73,4826275946297; 
226666666,666667;10,6236264349618; 
227936507,936508;10,0547787787118; 
229206349,206349;9,83164950625081; 
230476190,47619;73,5893933417; 
231746031,746032;11,2215115667977; 
233015873,015873;9,80030032412191; 
234285714,285714;73,0130307318368; 
235555555,555556;17,2878491522469; 
236825396,825397;10,959983551661; 
238095238,095238;10,5345532538094; 
239365079,365079;43,2937695624032; 
240634920,634921;73,5994336249032; 
241904761,904762;10,2519452215828; 
243174603,174603;10,3772809149422; 
244444444,444444;73,6961857916512; 
245714285,714286;19,205230438868; 
246984126,984127;11,4010998846688; 
248253968,253968;11,4718548895516; 
249523809,52381;74,652984345118; 
250793650,793651;11,1326520086922; 
252063492,063492;10,3159558417; 
253333333,333333;10,8267285467782; 
254603174,603175;75,3668419958748; 
255873015,873016;10,5926053167977; 
257142857,142857;10,6017987372078; 
258412698,412698;10,8268582464852; 
259682539,68254;75,5224187018075; 
260952380,952381;11,8291318060555; 
262222222,222222;11,0753781439461; 
263492063,492063;11,031402313868; 
264761904,761905;76,0672127844491; 
266031746,031746;11,3969723822274; 
267301587,301587;10,2644116522469; 
268571428,571429;10,3464352728524; 
269841269,84127;76,6634842993416; 
271111111,111111;10,3473431708016; 
272380952,380952;10,5710141302743; 
273650793,650794;10,656516754786; 
274920634,920635;77,058538162867; 
276190476,190476;10,4784314276375; 
277460317,460317;10,7165982367196; 
278730158,730159;11,8119961859383; 
280000000;77,4197022558846; 
281269841,269841;10,8898388983407; 
282539682,539683;10,5204846502938; 
283809523,809524;11,1426922918953; 
285079365,079365;78,07305690066; 
286349206,349206;10,1426694037118; 
287619047,619048;10,2553021551766; 
288888888,888889;10,9514157416024; 
290158730,15873;78,6777207495369; 
291428571,428571;11,0048825384774; 
292698412,698413;10,5971219183602; 
293968253,968254;10,4941098333993; 
295238095,238095;79,064641678492; 
296507936,507937;11,562896454493; 
297777777,777778;10,2474972845711; 
299047619,047619;10,7500989081063; 
300317460,31746;79,6576153875985; 
301587301,587302;10,775184357325; 
302857142,857143;10,844520294825; 
304126984,126984;11,2542874457039; 
305396825,396825;79,8441865088143; 
306666666,666667;10,6479413153328; 
307936507,936508;11,0152051092782; 
309206349,206349;10,59867068545; 
310476190,47619;79,6087891699471; 
311746031,746032;11,1615521551766; 
313015873,015873;10,8741528631844; 
314285714,285714;10,3816983343758; 
315555555,555556;79,3317353369393; 
316825396,825397;11,3238446356453; 
318095238,095238;10,7770993353524; 
319365079,365079;10,783958161036; 
320634920,634921;78,2624013067879; 
321904761,904762;10,5670010687508; 
323174603,174603;11,2468793036141; 
324444444,444444;16,1042401434578; 
325714285,714286;77,662038529078; 
326984126,984127;10,8070752264657; 
328253968,253968;10,7803036810555; 
329523809,52381;11,8031155707039; 
330793650,793651;78,1891591192879; 
332063492,063492;10,5983578802743; 
333333333,333333;10,4112393500008; 
334603174,603175;38,9374692083993; 
335873015,873016;78,6310078741707; 
337142857,142857;10,3364712835946; 
338412698,412698;10,9964062811532; 
339682539,68254;79,1662556769051; 
340952380,952381;25,7631833197274; 
342222222,222222;10,7977826239266; 
343492063,492063;10,7019803167977; 
344761904,761905;78,6262166144051; 
346031746,031746;16,8451764227547; 
347301587,301587;11,3281399847664; 
348571428,571429;10,8800274969735; 
349841269,84127;78,2149560095467; 
351111111,111111;10,8857953192391; 
352380952,380952;10,6346890570321; 
353650793,650794;10,9018094183602; 
354920634,920635;77,6918580176034; 
356190476,190476;10,405051911036; 
357460317,460317;10,9745938421883; 
358730158,730159;11,5603177191414; 
360000000;77,7480141760506; 
361269841,269841;11,1415402533211; 
362539682,539683;10,3941037298836; 
363809523,809524;10,6875912787118; 
365079365,079365;78,0648190619149; 
366349206,349206;10,5712353827157; 
367619047,619048;11,2341763617196; 
368888888,888889;10,4212491156258; 
370158730,15873;77,89949389712; 
371428571,428571;10,9795834662118; 
372698412,698413;10,7978970648446; 
373968253,968254;10,7221753241219; 
375238095,238095;76,8619610907235; 
376507936,507937;10,8471829535164; 
377777777,777778;11,05960818545; 
379047619,047619;11,1678845526375; 
380317460,31746;74,9276692511239; 
381587301,587302;10,379058563868; 
382857142,857143;10,9004971625008; 
384126984,126984;10,6154629828133; 
385396825,396825;74,8989865423836; 
386666666,666667;10,5861966253914; 
387936507,936508;11,5963360907235; 
389206349,206349;11,3815228583016; 
390476190,47619;74,9100224615731; 
391746031,746032;18,2971112372078; 
393015873,015873;11,7538983465828; 
394285714,285714;11,2731778265633; 
395555555,555556;74,8025891424813; 
396825396,825397;10,5966946722664; 
398095238,095238;10,2951428534188; 
399365079,365079;10,905669891993; 
400634920,634921;73,6556927801766; 
401904761,904762;10,3076932074227; 
403174603,174603;10,3124997259774; 
404444444,444444;10,7278134466805; 
405714285,714286;73,5102612616219; 
406984126,984127;11,9315259100594; 
408253968,253968;10,34085818545; 
409523809,52381;11,2298962713875; 
410793650,793651;74,2924916388192; 
412063492,063492;10,3542172552743; 
413333333,333333;11,21976443545; 
414603174,603175;10,8793332220711; 
415873015,873016;74,7729909063973; 
417142857,142857;10,7076413275399; 
418412698,412698;10,5074841620125; 
419682539,68254;10,3426205755868; 
420952380,952381;75,316070282618; 
422222222,222222;10,5735623480477; 
423492063,492063;10,4658352972664; 
424761904,761905;10,4016415716805; 
426031746,031746;74,6879727484383; 
427301587,301587;10,4636685492196; 
428571428,571429;11,4921490790047; 
429841269,84127;31,8091733099618; 
431111111,111111;73,9929539801278; 
432380952,380952;11,1300809027352; 
433650793,650794;10,6288907171883; 
434920634,920635;73,1767041327157; 
436190476,190476;19,6440426947274; 
437460317,460317;11,2043301703133; 
438730158,730159;10,4115903021493; 
440000000;72,8422200323739; 
441269841,269841;11,4297482611336; 
442539682,539683;11,1993329168953; 
443809523,809524;10,8918912054696; 
445079365,079365;72,8799664618172; 
446349206,349206;10,8026578070321; 
447619047,619048;11,2538449408211; 
448888888,888889;10,9514996649422; 
450158730,15873;72,6914746405282; 
451428571,428571;11,2794263006844; 
452698412,698413;10,8770367743172; 
453968253,968254;10,2255093695321; 
455238095,238095;72,78816577212; 
456507936,507937;11,0604626776375; 
457777777,777778;10,4767224432625; 
459047619,047619;11,9868085028328; 
460317460,31746;72,6128346563973; 
461587301,587302;10,7575833441414; 
462857142,857143;10,5326916815438; 
464126984,126984;10,5842587591805; 
465396825,396825;72,7377698065438; 
466666666,666667;11,7472836615243; 
467936507,936508;10,3995740057625; 
469206349,206349;10,4297406317391; 
470476190,47619;72,6020505072274; 
471746031,746032;11,4587857367196; 
473015873,015873;11,156532013575; 
474285714,285714;11,3443982245125; 
475555555,555556;72,5223042608895; 
476825396,825397;11,3689267279305; 
478095238,095238;11,4088589789071; 
479365079,365079;10,8397748114266; 
480634920,634921;72,655124390284; 
481904761,904762;10,5040433050789; 
483174603,174603;11,1453091742196; 
484444444,444444;10,2209546209969; 
485714285,714286;72,2176358343758; 
486984126,984127;10,5168912054696; 
488253968,253968;10,8929898382821; 
489523809,52381;10,9758450628914; 
490793650,793651;71,784461701075; 
492063492,063492;10,8322140814461; 
493333333,333333;10,9804379583993; 
494603174,603175;70,7845723272957; 
495873015,873016;62,5120122076668; 
497142857,142857;11,3359067083993; 
498412698,412698;10,9548031927743; 
499682539,68254;70,5150296332039; 
500952380,952381;10,7296979071297; 
502222222,222222;10,7110669256844; 
503492063,492063;11,1837079168953; 
504761904,761905;70,27840014712; 
506031746,031746;10,9855343939461; 
507301587,301587;10,8587491156258; 
508571428,571429;10,6441571356453; 
509841269,84127;69,4697339178719; 
511111111,111111;10,9452969671883; 
512380952,380952;10,7007519842782; 
513650793,650794;10,789085114161; 
514920634,920635;68,8246571661629; 
516190476,190476;10,6757199408211; 
517460317,460317;11,2222592474618; 
518730158,730159;12,2303921820321; 
520000000;68,4132687689461; 
521269841,269841;10,9858548285164; 
522539682,539683;10,7968365790047; 
523809523,809524;10,9272381903328; 
525079365,079365;69,3864018561043; 
526349206,349206;10,7363202215828; 
527619047,619048;10,854026520411; 
528888888,888889;11,9079053045907; 
530158730,15873;69,7363202215828; 
531428571,428571;11,012847626368; 
532698412,698413;11,2440716864266; 
533968253,968254;11,989410126368; 
535238095,238095;70,0040089728035; 
536507936,507937;10,8550870062508; 
537777777,777778;10,7374646307625; 
539047619,047619;11,0274426581063; 
540317460,31746;69,6515957953133; 
541587301,587302;11,6027905584969; 
542857142,857143;10,5956875921883; 
544126984,126984;10,9933697821297; 
